"PR"	"URL"	"Title"	"Content type"	"Is rendered page"	"HTTP status code"	"Organic traffic"	"Is in sitemap"	"Redirect URL"	"Redirect URL code"	"Referenced in sitemaps"	"No. of all inlinks"
"0"	"https://cindemirlaw.com/%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%BE%D1%8F%D0%B7%D1%8B%D1%87%D0%BD%D1%8B%D0%B9-%D1%8E%D1%80%D0%B8%D1%81%D1%82-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8-%D1%8E%D1%80%D0%B8%D0%B4%D0%B8%D1%87/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%BE%D1%8F%D0%B7%D1%8B%D1%87%D0%BD%D1%8B%D0%B9-%D1%8E%D1%80%D0%B8%D1%81%D1%82-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8-%D1%8E%D1%80%D0%B8%D0%B4%D0%B8%D1%87/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"3"
"0"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdb4fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdb4fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"6"
"0"	"https://cindemirlaw.com/%D1%87%D1%82%D0%BE-%D1%82%D0%B0%D0%BA%D0%BE%D0%B5-%D0%B7%D0%B0%D1%8F%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B2-%D0%B5%D1%81%D0%BF%D1%87-%D0%BA%D1%82%D0%BE-%D0%BC%D0%BE%D0%B6%D0%B5%D1%82-%D0%BF%D0%BE/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/%D1%87%D1%82%D0%BE-%D1%82%D0%B0%D0%BA%D0%BE%D0%B5-%D0%B7%D0%B0%D1%8F%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B2-%D0%B5%D1%81%D0%BF%D1%87-%D0%BA%D1%82%D0%BE-%D0%BC%D0%BE%D0%B6%D0%B5%D1%82-%D0%BF%D0%BE/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"3"
"0"	"https://cindemirlaw.com/%D1%81%D0%BE%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8-%D1%81-%D0%BE%D0%B3%D1%80%D0%B0%D0%BD%D0%B8%D1%87%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9-%D0%BE%D1%82%D0%B2/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/%D1%81%D0%BE%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8-%D1%81-%D0%BE%D0%B3%D1%80%D0%B0%D0%BD%D0%B8%D1%87%D0%B5%D0%BD%D0%BD%D0%BE%D0%B9-%D0%BE%D1%82%D0%B2/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"4"
"0"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdbafde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/fde1068e3/"	"301"	"https://cindemirlaw.com/post-sitemap.xml"	"13"
"0"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdb3fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdb3fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"18"
"0"	"https://cindemirlaw.com/gokhan-cindemir-attorney-at-law-2-2/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/gokhan-cindemir-attorney-at-law-2-2/?lang=zh-hans"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"2"
"0"	"https://cindemirlaw.com/%D0%BD%D0%B0%D1%81%D0%BB%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5-%D0%BF%D1%80%D0%B0%D0%B2%D0%BE-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/%D0%BD%D0%B0%D1%81%D0%BB%D0%B5%D0%B4%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5-%D0%BF%D1%80%D0%B0%D0%B2%D0%BE-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"4"
"0"	"https://cindemirlaw.com/%D0%BA%D0%B0%D0%BA-%D0%BE%D1%82%D0%BA%D1%80%D1%8B%D1%82%D1%8C-%D1%84%D0%B8%D0%BB%D0%B8%D0%B0%D0%BB-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/%D0%BA%D0%B0%D0%BA-%D0%BE%D1%82%D0%BA%D1%80%D1%8B%D1%82%D1%8C-%D1%84%D0%B8%D0%BB%D0%B8%D0%B0%D0%BB-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"3"
"0"	"https://cindemirlaw.com/how-to-lift-entry-ban-to-turkey/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/%D0%BA%D0%BE%D0%BC%D0%BF%D0%B5%D0%BD%D1%81%D0%B0%D1%86%D0%B8%D0%B8-%D0%BF%D0%BE%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5-%D0%B2-%D1%80%D0%B5%D0%B7%D1%83%D0%BB%D1%8C%D1%82%D0%B0%D1%82%D0%B5/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"9"
"0"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd81fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd81fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"8"
"0"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd82fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf-2/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd82fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf-2/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"4"
"0"	"https://cindemirlaw.com/obtaining-an-e-devlet-password-in-turkey-through-a-power-of-attorney/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/obtaining-an-e-devlet-password-in-turkey-through-a-power-of-attorney/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"3"
"0"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdb7fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdb7fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"9"
"0"	"https://cindemirlaw.com/%D0%B2%D0%B8%D0%B4%D1%8B-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/%D0%B2%D0%B8%D0%B4%D1%8B-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"15"
"0"	"https://cindemirlaw.com/%D0%BE%D1%82%D0%BA%D1%80%D1%8B%D1%82%D0%B8%D0%B5-%D0%B1%D0%B0%D0%BD%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE-%D1%81%D1%87%D0%B5%D1%82%D0%B0-%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%BC%D0%B8/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/%D0%BE%D1%82%D0%BA%D1%80%D1%8B%D1%82%D0%B8%D0%B5-%D0%B1%D0%B0%D0%BD%D0%BA%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B3%D0%BE-%D1%81%D1%87%D0%B5%D1%82%D0%B0-%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%BC%D0%B8/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"3"
"0"	"https://cindemirlaw.com/%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5-%D1%8E%D1%80%D0%B8%D0%B4%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5-%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5-%D1%8E%D1%80%D0%B8%D0%B4%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5-%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"2"
"0"	"https://cindemirlaw.com/link25/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/link25/?lang=zh-hans"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"2"
"0"	"https://cindemirlaw.com/cindemir-hukuk/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/cindemir-hukuk/?lang=zh-hans"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"1"
"0"	"https://cindemirlaw.com/%D0%BA%D0%B0%D0%BA-%D0%BF%D0%BE%D0%BB%D1%83%D1%87%D0%B8%D1%82%D1%8C-%D1%81%D1%83%D0%B4%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/%D0%BA%D0%B0%D0%BA-%D0%BF%D0%BE%D0%BB%D1%83%D1%87%D0%B8%D1%82%D1%8C-%D1%81%D1%83%D0%B4%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"3"
"0"	"https://cindemirlaw.com/link13/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/link13/?lang=zh-hans"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"2"
"0"	"https://cindemirlaw.com/%D0%BF%D1%80%D0%B0%D0%B2%D0%B0-%D0%B8-%D0%BE%D0%B1%D1%8F%D0%B7%D0%B0%D0%BD%D0%BD%D0%BE%D1%81%D1%82%D0%B8/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/%D0%BF%D1%80%D0%B0%D0%B2%D0%B0-%D0%B8-%D0%BE%D0%B1%D1%8F%D0%B7%D0%B0%D0%BD%D0%BD%D0%BE%D1%81%D1%82%D0%B8/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"3"
"0"	"https://cindemirlaw.com/%D0%B7%D0%B0%D0%B4%D0%B5%D1%80%D0%B6%D0%B0%D0%BD%D0%B8%D0%B5-%D0%B2-%D0%B0%D1%8D%D1%80%D0%BE%D0%BF%D0%BE%D1%80%D1%82%D1%83-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8-%D0%BF%D1%80%D0%B0%D0%B2%D0%BE%D0%B2/"	""	"text/html; charset=utf-8"	"false"	"301"	"0"	"true"	"https://cindemirlaw.com/%D0%B7%D0%B0%D0%B4%D0%B5%D1%80%D0%B6%D0%B0%D0%BD%D0%B8%D0%B5-%D0%B2-%D0%B0%D1%8D%D1%80%D0%BE%D0%BF%D0%BE%D1%80%D1%82%D1%83-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8-%D0%BF%D1%80%D0%B0%D0%B2%D0%BE%D0%B2/?lang=ru"	"200"	"https://cindemirlaw.com/post-sitemap.xml"	"3"
