"Link type"	"Is nofollow"	"Source URL"	"Source HTTP status code"	"Target URL"	"Target HTTP status code"	"Target no-crawl reason"	"Anchor"	"Is source canonical"	"Is source noindex"	"Is target canonical"	"Is target noindex"	"Is link self-referencing"
"Href link"	"false"	"https://cindemirlaw.com/malpractice-cases-in-turkey/"	"200"	"https://cindemirlaw.com/tort-law-in-turkey/"	"200"	""	"conditions"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/interim-injunctions-in-turkish-law/"	"200"	"https://cindemirlaw.com/provisions-of-custody-under-turkish-civil-code/"	"200"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/title-deeds-in-turkey-a-legal-and-historical-overview/"	"200"	"https://cindemirlaw.com/"	"200"	""	"Русский Русский Russian ru"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/narcotic-crimes-drugs-and-cordials-in-turkish-penal-code/"	"200"	"https://cindemirlaw.com/basic-principles-of-turkish-labor-law/"	"200"	""	"legislation"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/turk-hukukunda-kripto-varliklarin-duzenlenmesi/"	"200"	"https://cindemirlaw.com/eu-ai-act-prohibited-practices-and-compliance-obligations/"	"200"	""	"compliance"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/due-dilligence/"	"200"	"https://cindemirlaw.com/who-is-hafiz-huseyin-husnu-efendi/"	"200"	""	"Who is Hafız Hüseyin Hüsnü Efendi?"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/turkish-law-of-torts/"	"200"	"https://t.me/gcindemir"	"200"	""	"Link to Telegram"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/enforcement-of-a-foreign-poland-judgment-in-turkey/"	"200"	"https://cindemirlaw.com/"	"200"	""	"Cindemir Law Office Cindemir Law Office"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/articles/"	"200"	"https://cindemirlaw.com/cindemir-law-3/"	"200"	""	"Cindemir Law"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/eu-ai-act-prohibited-practices-and-compliance-obligations/"	"200"	"https://cindemirlaw.com/"	"200"	""	"Cindemir Law Office Cindemir Law Office"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdb0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf-2/"	"200"	"https://cindemirlaw.com/who-is-hafiz-huseyin-husnu-efendi/"	"200"	""	"Who is Hafız Hüseyin Hüsnü Efendi?"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/administration-of-crypto-assets-under-turkish-law/"	"200"	"https://cindemirlaw.com/contacts/"	"200"	""	"Contacts"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/legal-support-for-visiting-foreign-nationals-in-turkish-prisons/"	"200"	"https://cindemirlaw.com/basic-principles-of-turkish-labor-law/"	"200"	""	"Turkish law"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/articles/"	"200"	"https://cindemirlaw.com/international-death-certificate-form-c-and-procedures-for-obtaining-in-turkey/"	"200"	""	"International Death Certificate: Form C and Procedures for Obtaining in Turkey"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/proving-the-damage-of-a-victim-by-forensic-hospitals-under-malpractice-law-in-turkey/"	"200"	"https://cindemirlaw.com/personal-injury-liability-in-turkey/"	"200"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/starting-a-company-in-turkey-a-comprehensive-guide-for-entrepreneurs/"	"200"	"https://cindemirlaw.com/turkish-lawyer-online-consultancy/"	"200"	""	"Turkish"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/survivor-pension-for-spouses-of-deceased-turkish-citizens/"	"200"	"https://cindemirlaw.com/about-us/"	"200"	""	"About Us"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/legal-services-for-digital-asset-businesses/"	"200"	"https://cindemirlaw.com/humanitarian-residence-permit-application-in-turkey/"	"200"	""	"protection"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/debt-collection-service/"	"200"	"https://cindemirlaw.com/press/"	"301"	""	"Press"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/to-file-a-case-in-turkey-petition/"	"200"	"https://cindemirlaw.com/"	"200"	""	"Cindemir Law Office Cindemir Law Office"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/administration-of-crypto-assets-under-turkish-law/"	"200"	"https://cindemirlaw.com/escrow-account-turkey/"	"200"	""	"secure"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/embed-list/"	"200"	"https://cindemirlaw.com/"	"200"	""	"Русский Русский Russian ru"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/cindemir/"	"200"	"https://cindemirlaw.com/about-us/"	"200"	""	"About Us"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/irish-kuwaiti-tourist-acquitted-in-street-brawl-case-in-turkey-hurriyet-daily-news/"	"200"	"https://cindemirlaw.com/website-legal-services%E2%80%8B/"	"200"	""	"Istanbul"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/komanda/"	"200"	"https://cindemirlaw.com/about-us/"	"200"	""	"About Us"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/tort-law-in-turkey/"	"200"	"https://cindemirlaw.com/family-heritage/"	"200"	""	"Family Heritage"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/termination-of-employment-under-turkish-law/"	"200"	"https://cindemirlaw.com/services/"	"200"	""	"Services"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/unfair-competition-in-turkey-understanding-the-issues-and-finding-solutions/"	"200"	"https://cindemirlaw.com/car-accident-in-turkey-and-legal-compensation-issues/"	"200"	""	"compensation"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/articles/"	"200"	"https://cindemirlaw.com/legal-services-for-digital-asset-businesses/"	"200"	""	"Legal Services for Digital Asset Businesses"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/articles/"	"200"	"https://cindemirlaw.com/notice-of-termination-for-employment-contracts-in-turkish-labor-law/"	"200"	""	"Notice of Termination for Employment Contracts in Turkish Labor Law"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/legal-support-for-visiting-foreign-nationals-in-turkish-prisons/"	"200"	"https://www.facebook.com/p/Cindemir-Hukuk-B%C3%BCrosu-Cindemir-Law-Office-100066585793269/?locale=tr_TR"	""	"Restricted domain"	"Link to Facebook"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D0%B2%D0%B8%D0%B4%D1%8B-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/?lang=ru"	"200"	"https://cindemirlaw.com/"	"200"	""	"简体中文 简体中文 Китайский (упрощенный) zh-hans"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/irish-tourist-s-attorney-gokhan-cindemir-s-press-statement/"	"200"	"https://cindemirlaw.com/team/"	"200"	""	"Team"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/consensual-divorce-in-turkey-uncontested-divorce/"	"200"	"https://cindemirlaw.com/author/admin/"	"301"	""	"admin"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/introduction-to-jurisdiction-of-divorce-in-turkey/"	"200"	"https://cindemirlaw.com/who-is-hafiz-huseyin-husnu-efendi/"	"200"	""	"Who is Hafız Hüseyin Hüsnü Efendi?"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/starting-a-company-in-turkey-a-comprehensive-guide-for-entrepreneurs/"	"200"	"https://cindemirlaw.com/a-practical-overview-of-crypto-asset-service-providers-and-platforms-in-turkiye/"	"200"	""	"Joint Stock Company"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D0%B2%D0%B8%D0%B4%D1%8B-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/?lang=ru"	"200"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd83fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf-2/"	"301"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/articles/"	"200"	"https://cindemirlaw.com/services/"	"200"	""	"International Apostille Services in Turkey"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/inheritance-rights-for-divorced-spouses/"	"200"	"https://cindemirlaw.com/press/"	"301"	""	"Press"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/tort-law-in-turkey/"	"200"	"https://cindemirlaw.com/turkish-succession-law/"	"200"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/termination-of-employment-under-turkish-law/"	"200"	"https://cindemirlaw.com/crypto-assets-status-a-perspective-following-turkeys-stance-on-crypto-use/"	"200"	""	"Regulation"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/cindemir-law-2/?lang=ru"	"200"	"https://cindemirlaw.com/author/admin/"	"301"	""	"admin"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/what-are-the-limitations-of-a-will-under-turkish-law/"	"200"	"https://cindemirlaw.com/paternity-suit-in-turkey-under-turkish-family-law/"	"200"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/escrow-account-turkey/"	"200"	"https://cindemirlaw.com/crypto-assets-status-a-perspective-following-turkeys-stance-on-crypto-use/"	"200"	""	"regulation"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdb6fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/?lang=ru"	"200"	"https://cindemirlaw.com/author/admin/"	"301"	""	"admin"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/articles/?lang=ru"	"200"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd82fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/"	"301"	""	"Трудовое право"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/enforcement-of-promissory-notes-bills-of-exchange-and-cheques-in-turkey/?lang=ru"	"200"	"https://cindemirlaw.com/"	"200"	""	"Cindemir Law Office Cindemir Law Office"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/tag/damage/"	"200"	"https://cindemirlaw.com/proving-the-damage-of-a-victim-by-forensic-hospitals-under-malpractice-law-in-turkey/"	"200"	""	"Proving the Damage of a Victim by Forensic Hospitals under Malpractice Law in Turkey"	"true"	"true"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/deportation-law-in-turkey/"	"200"	"https://cindemirlaw.com/legal-services-for-digital-asset-businesses/"	"200"	""	"reporting"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdbdfde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/?lang=ru"	"200"	"https://cindemirlaw.com/services/"	"200"	""	"Законодательство об энергетике и инвестициях"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/international-marriage-certificate-form-b-turkey-marriage-records/"	"200"	"https://cindemirlaw.com/inheritance-rights-for-divorced-spouses/"	"200"	""	"marriage"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/financial-rights-of-daughters-under-turkish-social-security-law/"	"200"	"https://cindemirlaw.com/basic-principles-of-turkish-labor-law/"	"200"	""	"Turkish law"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D1%8E%D1%80%D0%B8%D0%B4%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B0%D1%8F-%D0%BF%D0%BE%D0%BC%D0%BE%D1%89%D1%8C-%D0%BF%D1%80%D0%B8-%D0%BE%D1%82%D0%BF%D1%80%D0%B0%D0%B2%D0%BA%D0%B5-%D0%B2%D0%B5%D1%89%D0%B5/?lang=ru"	"200"	"https://cindemirlaw.com/"	"200"	""	"English English Английский en"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/legal-affidavit-preparation-in-turkey/"	"200"	"https://cindemirlaw.com/contacts/"	"200"	""	"Contacts"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D0%BF%D0%BE%D1%81%D0%B5%D1%89%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B8%D0%BD%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%BD%D1%8B%D1%85-%D0%B7%D0%B0%D0%BA%D0%BB%D1%8E%D1%87%D1%91%D0%BD%D0%BD%D1%8B%D1%85-%D0%B2/?lang=ru"	"200"	"https://cindemirlaw.com/team/"	"200"	""	"Наша команда"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd83fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf-2/?lang=ru"	"200"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd83fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf-3/"	"301"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/financial-rights-of-daughters-under-turkish-social-security-law/"	"200"	"https://cindemirlaw.com/author/admin/"	"301"	""	"admin"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/escrow-account-turkey/"	"200"	"https://cindemirlaw.com/escrow-in-turkey/"	"200"	""	"real estate transactions"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/european-law-rights-concerning-ankara-agreement/"	"200"	"https://cindemirlaw.com/author/admin/"	"301"	""	"admin"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/cisg-in-turkey-international-sale-of-goods-disputes-and-legal-framework/"	"200"	"https://cindemirlaw.com/services/"	"200"	""	"Services"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/private-international-law-rules/"	"200"	"https://cindemirlaw.com/"	"200"	""	"Cindemir Law Office Cindemir Law Office"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5-%D1%8E%D1%80%D0%B8%D0%B4%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5-%D0%BA%D0%BE%D0%BD%D1%81%D1%83%D0%BB/?lang=ru"	"200"	"https://cindemirlaw.com/author/admin/"	"301"	""	"admin"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/p91/"	"200"	"https://cindemirlaw.com/family-heritage/"	"200"	""	"Family Heritage"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/articles/"	"200"	"https://cindemirlaw.com/yabanci-uyruklu-hukumlu-ve-tutuklularin-ziyareti-hakkinda-bilgilendirme/"	"200"	""	"Yabancı Uyruklu Hükümlü ve Tutukluların Ziyareti Hakkında Bilgilendirme"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/ottoman-archival-documents-and-their-role-in-legal-and-historical-investigations/"	"200"	"https://www.facebook.com/p/Cindemir-Hukuk-B%C3%BCrosu-Cindemir-Law-Office-100066585793269/?locale=tr_TR"	""	"Restricted domain"	"Link to Facebook"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/link15/?lang=zh-hans"	"200"	"https://cindemirlaw.com/press/"	"301"	""	"支持"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/enforcement-of-foreign-judgments-austria-in-turkey/"	"200"	"https://cindemirlaw.com/link20/"	"200"	""	"Link to: 能源法律和投资"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdb7fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/?lang=ru"	"200"	"https://cindemirlaw.com/"	"200"	""	"English English Английский en"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/"	"200"	"https://cindemirlaw.com/unfair-competition-in-turkey-understanding-the-issues-and-finding-solutions/"	"200"	""	"business"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/introduction-to-jurisdiction-of-divorce-in-turkey/"	"200"	"https://cindemirlaw.com/turkish-lawyer-online-consultancy/"	"200"	""	"Turkish"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/our-articles/"	"200"	"https://cindemirlaw.com/contacts/"	"200"	""	"Contacts"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/training/"	"200"	"https://cindemirlaw.com/eu-ai-act-prohibited-practices-and-compliance-obligations/"	"200"	""	"compliance"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D0%BA%D0%B0%D0%BA-%D0%BF%D0%BE%D0%BB%D1%83%D1%87%D0%B8%D1%82%D1%8C-%D1%81%D1%83%D0%B4%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/?lang=ru"	"200"	"https://cindemirlaw.com/"	"200"	""	"简体中文 简体中文 简体中文 Китайский (упрощенный) zh-hans"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/starting-a-company-in-turkey-a-comprehensive-guide-for-entrepreneurs/"	"200"	"https://cindemirlaw.com/articles/"	"200"	""	"Articles"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/foreigners-and-international-protection-in-turkey/"	"200"	"https://www.youtube.com/channel/UCHobIlbWxCMGTPBSZv_rM7Q"	""	"Restricted domain"	"Link to Youtube"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/software-account-services/"	"200"	"https://cindemirlaw.com/basic-principles-of-turkish-labor-law/"	"200"	""	"legal"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/tort-law-in-turkey/"	"200"	"https://cindemirlaw.com/enforcement-of-uk-judgments-in-turkey/"	"200"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/personal-injury-and-car-accidents-under-turkish-law/"	"200"	"https://cindemirlaw.com/turkish-lawyer-online-consultancy/"	"200"	""	"Turkish"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/methods-of-debt-collection-in-the-light-of-turkish-law/"	"200"	"https://cindemirlaw.com/obtaining-a-criminal-record-certificate-in-turkey-a-step-by-step-guide/"	"200"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D0%B2%D0%B8%D0%B4%D1%8B-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/?lang=ru"	"200"	"https://cindemirlaw.com/author/admin/"	"301"	""	"admin"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/overcoming-the-5-year-entry-ban-in-turkey-a-path-to-redemption/"	"200"	"https://cindemirlaw.com/establishing-a-commercial-enterprise-in-turkey/"	"200"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/termination-of-employment-under-turkish-law/"	"200"	"https://www.linkedin.com/company/cindemir-law-office/"	""	"Blocked by robots.txt"	"Link to LinkedIn"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/new-spk-decision-on-crypto-assets-a-comprehensive-overview-of-regulatory-amendments/"	"200"	"https://cindemirlaw.com/turk-hukukunda-kripto-varliklarin-duzenlenmesi/"	"200"	""	"Law No. 7518"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd82fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/?lang=ru"	"200"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd0fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdbdfde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf/"	"301"	""	"Link to: Недвижимость, Трасты"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/a-practical-overview-of-crypto-asset-service-providers-and-platforms-in-turkiye/"	"200"	"https://t.me/gcindemir"	"200"	""	"Link to Telegram"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/humanitarian-residence-permit-application-in-turkey/"	"200"	"https://www.facebook.com/p/Cindemir-Hukuk-B%C3%BCrosu-Cindemir-Law-Office-100066585793269/?locale=tr_TR"	""	"Restricted domain"	"Link to Facebook"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/%D1%80%D1%83%D0%BA%D0%BE%D0%B2%D0%BE%D0%B4%D1%81%D1%82%D0%B2%D0%BE-%D0%BF%D0%BE-%D0%BF%D1%80%D0%B8%D0%BE%D0%B1%D1%80%D0%B5%D1%82%D0%B5%D0%BD%D0%B8%D1%8E-%D0%B8%D0%BD%D0%BE%D1%81%D1%82%D1%80%D0%B0/?lang=ru"	"200"	"https://cindemirlaw.com/about-us/"	"200"	""	"О нас"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/paternity-in-turkish-law-under-new-turkish-constitution-court-decision/"	"200"	"https://cindemirlaw.com/"	"200"	""	"Cindemir Law Office Cindemir Law Office"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/offences-of-bodily-harm-under-turkish-law/"	"200"	"https://cindemirlaw.com/establishing-a-commercial-enterprise-in-turkey/"	"200"	""	""	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/legal-support-for-visiting-foreign-nationals-in-turkish-prisons/"	"200"	"https://cindemirlaw.com/unfair-competition-in-turkey-understanding-the-issues-and-finding-solutions/"	"200"	""	"business"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/services/?lang=ru"	"200"	"https://cindemirlaw.com/%D0%B2%D0%B8%D0%B4%D1%8B-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D0%B8/"	"301"	""	"юридическая фирма"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/a-practical-overview-of-crypto-asset-service-providers-and-platforms-in-turkiye/"	"200"	"https://cindemirlaw.com/team/"	"200"	""	"Team"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/litigation-adr/"	"200"	"https://www.linkedin.com/company/cindemir-law-office/"	""	"Blocked by robots.txt"	"Link to LinkedIn"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/the-scope-of-turkish-labor-law/"	"200"	"https://www.linkedin.com/company/cindemir-law-office/"	""	"Blocked by robots.txt"	"Link to LinkedIn"	"true"	"false"	""	""	"false"
"Href link"	"false"	"https://cindemirlaw.com/electric-distribution-and-transmission-in-turkey/"	"200"	"https://cindemirlaw.com/articles/"	"200"	""	"Articles"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/prosecutor/"	"200"	"https://cindemirlaw.com/sexual-assault-in-turkey/"	"200"	""	"Turkish criminal law"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/crypto-assets-status-a-perspective-following-turkeys-stance-on-crypto-use/"	"200"	"https://t.me/gcindemir"	"200"	""	"Link to Telegram"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/some-notes-about-opening-a-bank-account-for-a-foreign-company-in-turkey/"	"200"	"https://cindemirlaw.com/team/"	"200"	""	"Gökhan Cindemir"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/anti-dumping-measures/"	"200"	"https://cindemirlaw.com/who-is-hafiz-huseyin-husnu-efendi/"	"200"	""	"Who is Hafız Hüseyin Hüsnü Efendi?"	"true"	"false"	"true"	"false"	"false"
"Href link"	"false"	"https://cindemirlaw.com/fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfdd1fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bfd81fde1068e3bda46a37dd24126f9ec4b09df0c999365011ec71028e1a7d4c45bf-3/?lang=ru"	"200"	"https://cindemirlaw.com/author/admin/"	"301"	""	"admin"	"true"	"false"	"true"	"false"	"false"
